"line","text","examen","schooltype","id","toets_id","school_id","leerling_id","T3F_54"
58,"De bewering van Kleenex is ongefundeerd omdat er geen cijfers van bekend zijn. Er is uitgebreid onderzoek gedaan, of er cijfers bekend zijn. maar zonder resultaten. Lang niet alle mensen met hooikoorts staan geregistreerd. En degene die daadwerkelijk ingeschreven staan, dat aantal is vanaf  juist afgenomen. Kleenex kan dus geen enkel bewijs leveren dat  op de  mensen last heeft van hooikoorts en dat dat aantal nog steeds groeit.","T103-101700065.txt","mbo","P947","T103",272,65,5
59,"bla bla bla x  ; )","T103-101700097.txt","mbo","P948","T103",272,97,0
60,"het aantal mensen in nederland met hooikoorts groeit drastisch.","T103-101700119.txt","mbo","P949","T103",272,119,0
61,"Het aantal hooikoortspati�nten in Nederland is van % in  gestegen naar % in . Ook blijkt uit een bevolkingsonderzoek dat ongeveer eenderde van de Nederlandde bevolking last heeft van een neusallergie, maar daarbij wordt geen onderscheid gemaakt tussen hooikoorts en andere vormen.","T103-101700121.txt","mbo","P950","T103",272,121,2
62,"een op de  mensen heeft last van Hooikoorts en het aantal groeit drastisch. Men spreekt van een verdubbeling in de laatste - jaar. De redactie van Next.checkt zoekt dit uit.","T103-101700122.txt","mbo","P951","T103",272,122,1
63,"Volgens Kleenex zijn de uitspraken gebaseerd op eigen onderzoek met als bronnen een artikel van gezondheidsnet.nl en een persbericht van Bioharma. de informatie die gezondheidsnet.nl geeft is niet terug te vinden de bronnen zeggen dat ze de cijfers niet hebben. het persbericht van Biohorma heeft als bron KNMI maar ook die zeggen geen hooikoorts cijfers te hebben. het is ook lastig om een schatting te maken want hooikoorts is seizoensgebonden en niet iedereen gaat naar de dokter dus je kan moeilijk cijfers bijhouden ook zijn de klachten heel verschillend.","T103-101700123.txt","mbo","P952","T103",272,123,7
64,"te lastige omschrijving snap niet wat hier staat lijkt wel universiteit gebrabbel","T103-101700124.txt","mbo","P953","T103",272,124,0
65,"""Een op de vijf mensen heeft last van hooikoorts en dat aantal groeit drastisch. "" Ook spreekt men van een verdubbeling in de laatste - jaar! Uit onderzoek is gebleken dat slechts % van de Nederlanders hooikoorts heeft. Dat is een groot groeiend probleem. Kleenex denkt daar anders over. Zij beweren dat dit veel meer is! Vanaf het jaar  neemt de groei bij de huisarts af! Voor Nederland zijn er geen accurate cijfers beschikbaaar over het aantal mensen met hooikoorts en het interne onderzoek van Kleenex is niet inzichtelijk gemaakt.","T103-101700125.txt","mbo","P954","T103",272,125,4
66,"hooikoorts bereikt hoogtepunt,  op de  mensen heeft last van hooikoorts beweert de spits, maar dit klopt niet bewijst next.checkt.","T103-101700128.txt","mbo","P955","T103",272,128,0
67,"een op de  mensen heeft hooikorts en dit aantal stijgt met de jaren tussen nu en  jaar is dit verdubbelt","T103-101700132.txt","mbo","P956","T103",272,132,1
68,"De uitspraken zijn gebasseerd op eigen onderzoek in samenwerking met University Worcester en dus uitsluitend voor intern gebruik is en niet gedeeld kan worden. Er worden  namelijk stijging cijfers genoemd maar de bron hiervan (EAAC) zegt deze cijfers neit te herkennen. Niemand houd de aantallen want de klachten zijn seizoens gebonden. Ook bezoekt niet iedereen de huisarts waardoor het aantal nog moeilijker te herkennen wordt. Hierdoor zijn deze uitspraken ongefundeerd.","T103-101700134.txt","mbo","P957","T103",272,134,7
69,"oordeel = Dat er steeds meer mensen ( op de ) Hooikoorts zouden hebben en dat het een erg hoge stijging is.  Veel vertrouwen wekt deze bron niet op. Er zouden steeds meer klachten zijn van mensen die last hebben van hooikoorts.  op de  zou hier last van hebben, o, nog maar over de stijging van de afgelopen jaren te zwijgen. Er zijn weinig betrouwbarebronnen op dit gebied, die kunnen aantonen dat de informatie klopt. Allergie-site.nl schrijft ook over het onderwerp alleen zou deze niet langer bestaan en zou zelfs de woordvoerder de cijfers niet herkennen.","T103-101700137.txt","mbo","P958","T103",272,137,3
70,"De bewering is ongefundeerd omdat ze geen eigen onderzoek hebben gehouden. En waar ze wel de informatie van vandaan hebben is oude n gedateerd. Ze weten dus niet eens of deze informatie juist is en dus een ongefundeerde bewering.","T103-101700140.txt","mbo","P959","T103",272,140,0
1,"Uit het ondeRzoek dooR kleenex blijkt dat  op de  mensen hooikooRts heeft. Dit ondeRzoek wordt echteR niet inzichtelijk gemaakt en is dus niet controleeRbaaR. De bRonnen die zij vooR dit ondeRzoek zouden hebben gebRuikt kloppen ook niet. Zo bestaat de site : alleRgie-site.nl, niet meeR en weten de EAACI en de KnMI niets van cijfeRs oveR hooikooRts. Een schatting maken van hoeveel mensen hooikooRts hebben is moeilijk, omdat niet iedReen zich meld bij hun huisaRts. ook is hooikooRts meestal seizoensveRbonden. De gediagnoseeRde gevallen van hooikooRts neemt vanaf  juist weeR af, maar na  is eR ook geen recente data meeR beschikbaaR. Het lijkt eR dus op dat kleenex geen bewijs vooR deze conclusie heeft en dat deze daaRom ongefundeeRd is.","T66 - 210040038.txt","havo","P340","T66",80,38,13
2,"Next Checkt: Een op de vijf mensen heeft hooiKoorts en dat aantal stijg tdrastisch Het is lastig om een schatting te maKen van het aantal mensen met hooiKoorts want de Klachten vari�ren. Het is niet mogelijk om de prevalatie van hooiKooRts te bepallen. Een bron van Kleenex is een artiKel van Gezondheids net.nl zij gebruiKen als bron vooR dit artiekeL EAACI en  allergie-site.nl. Allergie-site.nl bestaat niet meeR en EAACI zegt de cijfeR niet te heRkennen. Dat eR een verdubbeling in de laatste - jaaR heeft plaatsgevonden is onwaarschijnlijk Vanaf  neemt de groei van huisarts gevallen namelijk af. Voor Nederland zijn eR geen accurate cijfeRs beschikbaaR oveR aantal mensen met hooiKoort en het inteRne ondeRzoek van Kleenex is niet inzichtelijk gemaakt. Op grond van deze argumenten beoordeelt next-checkt de uitspraak als ongefundeeRd","T66 - 210040039.txt","havo","P341","T66",80,39,11
3,"Next.Checkt vindt de beweringen van Kleenex over hooikoort ongefundeerd. De woordvoerder van Kleenex Zegt dat dit wel zo is omdat hun Conclusie is gebaseerd op een Europees onderzoek van de universiteit vanWorcester en een tweekal ander bronnen. Een artikel uit  vangezondheidsnet en een persbericht van BioHorma. Biohorma bevestigd de stijging, maar de bron is het KNMI. Deze beweerd Hier geen cijfers van te hebben. Het is lastig nagaan hoe de stijging zit, het is seizoensgebonden en niet doktersbezoek waarbij De aantallen verschillen per jaar. Een ander punt is de onduidelijkbeid over hooikoorts. Het ligt niet goed vastgelegd wat hooikoorts precies is. Kleenex zijn bronnen zijn oncontroleerbaar wegens oncontreleerbare of foutieve bronnen wordt de uitspraak als ongefunderd beschouwd.","T66 - 210040040.txt","havo","P342","T66",80,40,10
4,"Het percentage ""��n op de vijf mensen"" klopt in zekere zin, maar de bronnen waar Kleenex gebruik van maakt, zijn niet controleerbaar en daarbij wordt er ook niet alleen gekeken waar hooikoorts, maar andere allergi�n worden ook meegerekend (neus en ademhaling). Verder houdt niemand de aantallen bij, want de klachten zijn seizoensgebonden, (op ��n uitzondering na, bij 'hyperreactieve rhinitis') en vari�ren per jaar. Een bezoekje aan een dokter is niet nodig en desbetreffende medicijnen zijn ook zonder recept of doktersverklaring verkrijgbaar.","T66 - 210040041.txt","havo","P343","T66",80,41,6
5,"De bewering van kleenex is als volgt : ""Een op de vijf mensen heeft last van hooikoorst en dat aantal groeit drastisch"" is volgens de redactie van ext. checkt ongefundeerd. volgens een woordvoerder van kleenex zijn de uitspraken gebaseerd op eigen belang. Het zou hier om een Europees onderzoek gaan. De bron van EAACI die gebruikt wordt, wordt niet herkend door een woordvoerder van EAACI. Ze vinden de bewering van kleenex tweeledig. Niemand houdt de aantallen bij. want de klachten zijn seizoensgebonden en vari�ren per jaar Er is in het internationale onderzoek 'National prevalance of respiratory allergic disorder' wel gebleken dat , procent in Nederland een (onherkenbaar woord) heeft. maar welk aandeel hooikoorst is werd niet berekend. Er zijn geen accurate cijfers beschikbaar over het aantal mensen met hooikoorts en het interne onderzoek van Kleenex is niet inzichtelijk gemaakt","T66 - 210040042.txt","havo","P344","T66",80,42,9
6,"In een advertentie van Kleenex dat ��n op de vijf mensen last heeft van Hooikoorts en dat er zelfs een verdubbeling van het aantal mensen met hooikoorts heeft plaats gevonden.  de redactie van Next.checkt heeft dit onderzocht en kwam er achter dat deze bewering ongefundeerd is. Kleenex heeft voor de Nederlandse cijfers twee bronnen geraadpleegd namelijk een artikel van gezondheidsnet.nl en van Biohorma maar de redactie kwam er achter dat de cijfers in deze artikelen niet kloppen. Ook houdt niemand de aantallen van hooikoorts in Nederlands bij. Voor Hooikoorts hoef je namelijk niet naar de huisarts. in hoeverre de uitspraak ��n op de vijf klopt is dus niet met zekerheid te zeggen.  op grond van al deze gegevens beoordeelt Next.Checkt de uitspraak als ongefundeerd.","T66 - 210040043.txt","havo","P345","T66",80,43,7
7,"de bewering van Kleenex is ongefundeerd, omdat volgens Kleenex hebben ze gebruik gemaakt van de bronnen Allergie-site.nl, die niet bestaat en Biohorma beweert cijfers te hebben van het KNMI, maar het KNMI beweert geen cijfers te hebben. Het blijkt lastig om een schatting te maken van het aantal mensen met hooikoorts, omdat niemand de getallen bij houdt en de dokters bezoeken niet nodig zijn, omdat medicijnen zonder recept verkrijgbaar zijn. Er zijn verschillende  allergie�n betrokken bij het onderzoek van Kleenex, maar Hooikoorts is daar niet afzonderlijk van genomen.  Het CMI in Nijmegen verzameld sinds  door huisartsen gediagnosticeerde gevallen van hooikoorts. Die bieden geen uitsluitsel van prevalentie. Voor Nederland zijn er geen accurate cijfers beschikbaar over het aantal mensen met hooikoorts en het interne onderzoek van Kleenex is niet inzichtelijk gemaakt. ","T66 - 210040044.txt","havo","P346","T66",80,44,10
8,"'E�n op de vijf mensen heeft last van hooikoorts en het aantal groeit drastisch'. Volgens een woordvoerder van Kleenex zijn de uitspraken gebasseerd op eigen onderzoek, dat ""uitsluitend voor intern gebruik is"" en niet kan worden gedeeld. Het blijkt echter bijzonder lastig om een schattting te maken van het aantal mensen met hooikoorts. In Nederland verzamelt het CMR door huisartsen gediagnosticeerde gevallen van hooikoorts. Die bieden echter geen uitstel over prevalentie onder de gehele bevolking, omdat lang niet iedereen de huisarts bezoekt. Het is al met al niet mogelijk om de prevalentie van hooikoorts te bepalen. Ook omdat de bronnen van Kleenex zich op zegt te baseren, niet controleerbaar zijn. Het interne onderzoek van Kleenex is niet inzichtelijk gemaakt.","T66 - 210040045.txt","havo","P347","T66",80,45,8
9,"Kleenex beweert dat  op de  mensen hooikoorts heeft. Echter, Kleenex heeft deze informatie uit eigen onderzoek waarbij de informatie uit artikelen is gehaald die niet recentelijk zijn. Kleenex beweert cijfers van hooikoorts te hebben van het KNMI alleen deze heeft daar geen cijfers van. Daarbij is het lastig om een schatting te maken want niemand houdt de aantallen bij. Ook meldt niet iedereen zich bij de huisarts voor hooikoorts waardoor het sowieso niet mogelijk is om de cijfers van hooikoorts te bepalen.  De bronnen van Kleenex zijn daarbij niet controleerbaar wat dus onbetrouwbaar maakt. Ook de bewering dat er een verdubbeling heeft plaats gevonden klopt niet aangezien er sinds  geen groei bij de huisartsen is geconstateerd.  Kleenex'  bewering is dus duidelijk ""ongefundeerd"".","T66 - 210040046.txt","havo","P348","T66",80,46,10
11,"Bewering Kleenex: ' op de  mensen hebben last van hooikoorts en dat groet dramatisch'  deze bewering is volgens next.checkt ongefundeerd, redenen:  - Het is lasting om een schatting te maken van aantal pati�nten die hooikoorts hebben, want de klachten zijn seizonsgebonden en vari�ren per jaar. Niemand houdt het bij. - in  constateerde World Allery Organization dat . procent 'ademhalingsallergie ' heeft. Maar welk aandeel hooikoorts daarin had is onbekend. - CMR verzamelt sinds  door huisartsen geconstateerde gevallen van hooikoorts, maar omdat lang niet iedereen naar de dokter gaat bied dit geen uitsluitsel. (niet genoeg ruimte) ","T66 - 210040049.txt","havo","P349","T66",80,49,7
15,"De uitspraken zijn gebaseerd op eigen onderzoek en kan niet worden gedeeld. Er worden ook cijfers gebruikt die de bron zelf niet kent. Bovendien is het lastig een schatting te maken, aangezien de klachten seizoensgebonden en vari�ren per jaar. Het is ook onduidelijk wanneer er sprake is van hooikoorts en er wordt geen onderscheid gemaakt tussen hooikoorts en andere vormen. De bronnen die ze gebruiken zijn ook niet controleerbaar.","T66 - 211230350.txt","havo","P350","T66",40,350,6
17,"De bewering is gebasseerd op verschillende onderzoeken maar er valt niet meer te achterhalen of deze kloppen. Verder zou het onderzoek ook slecht te meten zijn door verschillende factoren.","T66 - 211230353.txt","havo","P351","T66",40,353,0
21,"Een europees onderzoek heeft uitgewezen dat er een stijging is van  tot  procent. Vaak worden er ook andere ziektes benoemd tot hooikoorts, terwijl het niet in dat seizoen plaats vindt. Bij het RIVM wordt geen onderscheidt gemaakt tussen hooikoorts en andere ziektes en bij  De World Allergy Orgazization is het niet alleen in Nederland.","T66 - 211230357.txt","havo","P352","T66",40,357,2
26,"Het persbericht van Biohorma spreekt van een stijging van het aantal hooikoortspati�nten in Nederland. Het KNMI herkent deze cijfers niet, ze hebben helemaal geen hooikoortscijfers. Het is ook moeilijk om het aantal hooikoortpati�nten te tellen aangezien de klachten seizoensgebonden zijn en verschillen per jaar. Het is niet mogelijk om de prevalentie van hooikoorts in Nederland te bepalen. Ook Kleenex zegt dat hun bronnen op niks te basseren zijn. Op grond van al deze gegevens beoordeelt 'next checkt' de uitspraak als ongefundeerd.","T66 - 215000029.txt","havo","P353","T66",73,29,5
27,"Volgens Next.checkt zijn de uitspraken gebaseerd op eigen onderzoek. Ze hebben hun uitslagen Van EACCI, maar die bestaat niet meer en ze kennen die cijfers helemaal niet. Je kan ook moeilijk een schatting maken van het aantal mensen met hooikoorts  'Want niemand houd de aantallen bij, de klachten zijn seizoensgebonden, vari�ren per jaar, doktersbezoek is niet nodig en medicijnen zijn zonder recept te verkrijgen. Je hebt ook op hooikoorts lijkende klachten. De bronnen waar Kleenex zich op zegt te basseren , zijn niet controleerbaar.","T66 - 215000030.txt","havo","P354","T66",73,30,10
